P70033	Xenopus laevis	Metazoa	435	False	1
P87310	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	144	False	1
G5EG17	Caenorhabditis elegans	Metazoa	1149	False	1
P53352	Gallus gallus	Metazoa	877	False	1
P16603	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	691	True	1
Q56Y52	Arabidopsis thaliana	Viridiplantae	467	False	1
Q12734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1121	False	1
A1A519	Homo sapiens	Metazoa	330	False	1
Q1K7P9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	140	False	1
P53208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328	False	1
Q04847	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	553	False	1
G5EDW5	Caenorhabditis elegans	Metazoa	952	False	1
P38205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684	False	1
P25705	Homo sapiens	Metazoa	553	False	1
Q8N5M1	Homo sapiens	Metazoa	289	False	1
Q6NXG1	Homo sapiens	Metazoa	681	False	1
Q18919	Caenorhabditis elegans	Metazoa	558	False	1
P47988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	759	False	1
Q8BGS1	Mus musculus	Metazoa	731	False	1
Q9SMX3	Arabidopsis thaliana	Viridiplantae	274	False	1
Q6XUX1	Mus musculus	Metazoa	927	False	1
O14350	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	181	False	1
Q8LGI2	Arabidopsis thaliana	Viridiplantae	454	False	1
P51530	Homo sapiens	Metazoa	1060	False	1
P78955	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False	1
Q9EQR5	Mus musculus	Metazoa	269	True	1
Q921G6	Mus musculus	Metazoa	680	False	1
P34784	Aglaothamnion neglectum	Other	317	False	1
P04840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False	1
Q99MR6	Mus musculus	Metazoa	875	False	1
Q9P0Z9	Homo sapiens	Metazoa	390	False	1
Q8NEY3	Homo sapiens	Metazoa	305	False	1
Q90578	Gallus gallus	Metazoa	464	False	1
P00425	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	151	True	1
P09234	Homo sapiens	Metazoa	159	False	1
P47015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	356	False	1
B6TTV8	Zea mays	Viridiplantae	498	False	1
Q10740	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	671	False	1
Q03468	Homo sapiens	Metazoa	1493	False	1
Q9Y5A7	Homo sapiens	Metazoa	615	False	1
P23369	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	False	1
A0A075TMP0	Penicillium expansum	Fungi	340	False	1
Q9NRY2	Homo sapiens	Metazoa	104	False	1
P21651	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	314	False	1
B9F1C0	Oryza sativa subsp. japonica	Viridiplantae	1709	False	1
P17568	Homo sapiens	Metazoa	137	False	1
Q96EH3	Homo sapiens	Metazoa	234	False	1
P49334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	152	False	1
Q283Q6	Xenopus laevis	Metazoa	784	False	1
Q8BKT7	Mus musculus	Metazoa	683	False	1
O94868	Homo sapiens	Metazoa	740	False	1
Q6IPU0	Homo sapiens	Metazoa	288	False	1
Q9SW33	Arabidopsis thaliana	Viridiplantae	225	False	1
Q9LES4	Arabidopsis thaliana	Viridiplantae	483	False	1
P19659	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1081	False	1
O49660	Arabidopsis thaliana	Viridiplantae	491	True	1
P09959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	803	False	1
Q9W6V6	Gallus gallus	Metazoa	2705	False	1
Q9BYE2	Homo sapiens	Metazoa	586	False	1
Q5ZEP9	Caenorhabditis elegans	Metazoa	281	False	1
Q10154	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	240	False	1
Q5FW52	Mus musculus	Metazoa	967	False	1
Q9NX46	Homo sapiens	Metazoa	363	False	1
Q6PE84	Mus musculus	Metazoa	287	True	1
P40493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	336	False	1
F4HVG8	Arabidopsis thaliana	Viridiplantae	611	False	1
O70405	Mus musculus	Metazoa	1051	False	1
P34241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1764	False	1
J9VI03	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	2377	False	1
Q9UUC7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	366	False	1
O82259	Arabidopsis thaliana	Viridiplantae	225	False	1
Q6P9H5	Homo sapiens	Metazoa	292	False	1
A0A2R8VHF7	Mus musculus	Metazoa	171	True	1
Q6UWZ7	Homo sapiens	Metazoa	409	False	1
Q9UT32	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	373	False	1
A7TUE1	Medicago truncatula	Viridiplantae	513	False	1
Q8RWI0	Arabidopsis thaliana	Viridiplantae	391	True	1
O94258	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	978	False	1
Q04359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	397	False	1
Q8WXG1	Homo sapiens	Metazoa	361	False	1
Q7JWP6	Drosophila melanogaster	Metazoa	221	False	1
P54987	Mus musculus	Metazoa	488	False	1
Q9VQ30	Drosophila melanogaster	Metazoa	604	False	1
D3YZI9	Mus musculus	Metazoa	523	False	1
Q9LMT2	Arabidopsis thaliana	Viridiplantae	713	False	1
Q96N21	Homo sapiens	Metazoa	525	False	1
Q9LXR8	Arabidopsis thaliana	Viridiplantae	318	False	1
Q10585	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	124	False	1
P53184	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216	False	1
P25696	Arabidopsis thaliana	Viridiplantae	444	False	1
Q8MSU4	Drosophila melanogaster	Metazoa	1165	False	1
Q8NFZ0	Homo sapiens	Metazoa	1043	False	1
Q06338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	283	False	1
O35484	Mus musculus	Metazoa	448	False	1
Q06011	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	112	True	1
P40513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	266	False	1
P54103	Mus musculus	Metazoa	621	False	1
Q12789	Homo sapiens	Metazoa	2109	False	1
P53072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False	1
P89114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	91	False	1
G5EG86	Caenorhabditis elegans	Metazoa	394	False	1
Q94B35	Arabidopsis thaliana	Viridiplantae	466	False	1
O14827	Homo sapiens	Metazoa	1237	False	1
F4IY62	Arabidopsis thaliana	Viridiplantae	883	False	1
P18263	Chlamydomonas reinhardtii	Viridiplantae	46	True	1
P53088	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	359	False	1
P53212	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	False	1
Q9VXG1	Drosophila melanogaster	Metazoa	1959	False	1
Q9LEM8	Chlamydomonas reinhardtii	Viridiplantae	1385	False	1
P36956	Homo sapiens	Metazoa	1147	False	1
Q960V3	Drosophila melanogaster	Metazoa	1122	False	1
Q12049	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	470	False	1
Q9SWA6	Arabidopsis thaliana	Viridiplantae	432	False	1
Q9BUK6	Homo sapiens	Metazoa	570	False	1
G5EGS7	Caenorhabditis elegans	Metazoa	324	False	1
Q5DTW7	Mus musculus	Metazoa	1521	False	1
B6HQ74	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Fungi	390	False	1
Q12334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	223	False	1
Q06149	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	701	False	1
P43246	Homo sapiens	Metazoa	934	False	1
O13859	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	285	False	1
Q8MUJ1	Drosophila melanogaster	Metazoa	415	True	1
O88892	Mus musculus	Metazoa	62	False	1
O95833	Homo sapiens	Metazoa	236	True	1
Q9Y5U8	Homo sapiens	Metazoa	109	True	1
Q9HBL8	Homo sapiens	Metazoa	299	False	1
Q99MY0	Mus musculus	Metazoa	378	False	1
Q8LAP6	Arabidopsis thaliana	Viridiplantae	409	False	1
Q9STG9	Arabidopsis thaliana	Viridiplantae	561	False	1
Q9XIP2	Arabidopsis thaliana	Viridiplantae	505	False	1
Q9M670	Arabidopsis thaliana	Viridiplantae	366	False	1
P10852	Mus musculus	Metazoa	526	True	1
Q9V452	Drosophila melanogaster	Metazoa	140	False	1
Q500U8	Arabidopsis thaliana	Viridiplantae	326	False	1
Q32MQ0	Homo sapiens	Metazoa	723	False	1
Q5SUE7	Mus musculus	Metazoa	619	False	1
Q64702	Mus musculus	Metazoa	925	False	1
Q9NS91	Homo sapiens	Metazoa	495	False	1
Q940M2	Arabidopsis thaliana	Viridiplantae	476	False	1
Q9CX80	Mus musculus	Metazoa	190	False	1
G5EDW1	Caenorhabditis elegans	Metazoa	217	False	1
Q75WF1	Vanrija humicola	Fungi	370	False	1
Q6NL34	Drosophila melanogaster	Metazoa	543	False	1
Q03973	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	246	False	1
Q9W123	Drosophila melanogaster	Metazoa	495	False	1
P09119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	513	False	1
Q7RX40	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	158	False	1
A6NHQ2	Homo sapiens	Metazoa	334	False	1
P05375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	206	True	1
Q31708	Arabidopsis thaliana	Viridiplantae	362	False	1
P32841	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	428	False	1
Q96BY6	Homo sapiens	Metazoa	2186	False	1
P54790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False	1
Q9SJW9	Arabidopsis thaliana	Viridiplantae	571	False	1
O94446	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	463	False	1
O49621	Arabidopsis thaliana	Viridiplantae	526	True	1
O13807	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1072	False	1
O74547	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	422	False	1
Q69IL4	Oryza sativa subsp. japonica	Viridiplantae	380	False	1
P41903	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	349	False	1
Q9XWR6	Caenorhabditis elegans	Metazoa	248	False	1
O94561	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	195	False	1
Q9VHB0	Drosophila melanogaster	Metazoa	874	False	1
Q8VXP3	Chlamydomonas reinhardtii	Viridiplantae	1115	False	1
P32349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	654	False	1
P0C512	Oryza sativa subsp. japonica	Viridiplantae	477	False	1
P04553	Homo sapiens	Metazoa	51	False	1
E9QAU8	Mus musculus	Metazoa	347	False	1
H2L0G5	Caenorhabditis elegans	Metazoa	1367	False	1
O08564	Rattus norvegicus	Metazoa	282	True	1
Q6AVI1	Oryza sativa subsp. japonica	Viridiplantae	227	False	1
F4HRV8	Arabidopsis thaliana	Viridiplantae	596	False	1
O35613	Mus musculus	Metazoa	739	False	1
Q7Y220	Arabidopsis thaliana	Viridiplantae	649	False	1
P40897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	799	False	1
Q9BSW2	Homo sapiens	Metazoa	731	False	1
V6CLJ5	Caenorhabditis elegans	Metazoa	790	False	1
Q6PI26	Homo sapiens	Metazoa	577	False	1
Q9UF56	Homo sapiens	Metazoa	701	False	1
Q9FEN9	Arabidopsis thaliana	Viridiplantae	228	False	1
Q8LPU4	Zea mays	Viridiplantae	468	False	1
Q9Z2A5	Mus musculus	Metazoa	516	False	1
P21374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	235	False	1
Q8C5S7	Mus musculus	Metazoa	591	False	1
P32479	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	840	False	1
Q86VI4	Homo sapiens	Metazoa	317	False	1
L7N1X6	Mus musculus	Metazoa	466	False	1
P42356	Homo sapiens	Metazoa	2102	False	1
P82538	Arabidopsis thaliana	Viridiplantae	230	False	1
Q14209	Homo sapiens	Metazoa	437	False	1
P25588	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1096	False	1
P08011	Rattus norvegicus	Metazoa	155	True	1
P40160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	425	False	1
Q68G30	Rattus norvegicus	Metazoa	505	False	1
O45717	Caenorhabditis elegans	Metazoa	293	False	1
Q0D3I7	Oryza sativa subsp. japonica	Viridiplantae	262	False	1
P70174	Mus musculus	Metazoa	488	True	1
Q07534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307	True	1
O00483	Homo sapiens	Metazoa	81	True	1
P10627	Drosophila melanogaster	Metazoa	490	False	1
A0A2Z5GDY5	Lotus japonicus	Viridiplantae	658	False	1
Q86UA6	Homo sapiens	Metazoa	219	False	1
P43616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	481	False	1
J9VT33	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1048	False	1
Q9Y4K3	Homo sapiens	Metazoa	522	False	1
Q9VPM5	Drosophila melanogaster	Metazoa	539	False	1
Q64442	Mus musculus	Metazoa	357	False	1
Q10272	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	446	False	1
P46984	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False	1
Q7Z602	Homo sapiens	Metazoa	305	True	1
P30943	Rhodomonas sp. (strain CS 24)	Other	104	False	1
Q9Y448	Homo sapiens	Metazoa	316	False	1
Q07800	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	427	False	1
Q8BL80	Mus musculus	Metazoa	702	False	1
Q8C206	Mus musculus	Metazoa	330	True	1
O88554	Mus musculus	Metazoa	559	False	1
Q9NUK0	Homo sapiens	Metazoa	354	False	1
P47127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	394	False	1
A1A4Y4	Homo sapiens	Metazoa	181	False	1
Q9BQG0	Homo sapiens	Metazoa	1328	False	1
F4KHG6	Arabidopsis thaliana	Viridiplantae	489	False	1
Q9BV86	Homo sapiens	Metazoa	223	False	1
O43819	Homo sapiens	Metazoa	266	True	1
Q12931	Homo sapiens	Metazoa	704	False	1
Q8IUR7	Homo sapiens	Metazoa	673	False	1
Q02775	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	382	False	1
Q4WIN1	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	988	False	1
Q9Y6D0	Homo sapiens	Metazoa	94	True	1
Q6P9F0	Homo sapiens	Metazoa	684	False	1
P32103	Euplotes eurystomus	Other	135	False	1
Q9NPJ4	Homo sapiens	Metazoa	139	False	1
P40576	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216	True	1
Q9SU72	Arabidopsis thaliana	Viridiplantae	623	False	1
A1Z7A8	Drosophila melanogaster	Metazoa	634	False	1
B9DHT4	Arabidopsis thaliana	Viridiplantae	710	False	1
Q8C0V1	Mus musculus	Metazoa	768	False	1
O02274	Caenorhabditis elegans	Metazoa	539	False	1
Q14249	Homo sapiens	Metazoa	297	False	1
Q9H8M7	Homo sapiens	Metazoa	445	False	1
P87052	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	344	False	1
Q949T8	Arabidopsis thaliana	Viridiplantae	497	False	1
Q9LVS0	Arabidopsis thaliana	Viridiplantae	365	False	1
O13998	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	392	False	1
B4XT64	Oryza sativa subsp. japonica	Viridiplantae	582	False	1
Q5T200	Homo sapiens	Metazoa	1668	False	1
Q8CH19	Mus musculus	Metazoa	720	False	1
Q8TB37	Homo sapiens	Metazoa	319	False	1
Q99LT0	Mus musculus	Metazoa	99	False	1
Q9P6M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	False	1
Q8N4Q1	Homo sapiens	Metazoa	142	False	1
Q9USZ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	251	False	1
Q9FLT9	Arabidopsis thaliana	Viridiplantae	259	True	1
O75081	Homo sapiens	Metazoa	653	False	1
P53068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	False	1
Q8IS16	Dictyostelium discoideum	Other	604	False	1
Q8K585	Rattus norvegicus	Metazoa	107	False	1
Q9U213	Caenorhabditis elegans	Metazoa	425	False	1
O64759	Arabidopsis thaliana	Viridiplantae	569	True	1
D3Z3K2	Mus musculus	Metazoa	276	False	1
P23804	Mus musculus	Metazoa	489	False	1
Q23500	Caenorhabditis elegans	Metazoa	887	False	1
P34160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	861	False	1
Q1ZXQ0	Dictyostelium discoideum	Other	1019	False	1
Q15424	Homo sapiens	Metazoa	915	False	1
O94826	Homo sapiens	Metazoa	608	True	1
Q8N3I7	Homo sapiens	Metazoa	341	False	1
Q80TG1	Mus musculus	Metazoa	1036	False	1
Q08952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	273	False	1
Q07979	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	502	False	1
Q9P032	Homo sapiens	Metazoa	175	False	1
P34708	Caenorhabditis elegans	Metazoa	1110	False	1
Q4PSK3	Arabidopsis thaliana	Viridiplantae	124	False	1
Q9FFK6	Arabidopsis thaliana	Viridiplantae	810	False	1
Q9VC45	Drosophila melanogaster	Metazoa	1954	False	1
O43313	Homo sapiens	Metazoa	823	False	1
P23506	Mus musculus	Metazoa	227	False	1
Q9CA42	Arabidopsis thaliana	Viridiplantae	1085	False	1
Q6P5E8	Mus musculus	Metazoa	934	False	1
P38289	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	585	False	1
B4FUP5	Zea mays	Viridiplantae	253	False	1
P34219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	525	False	1
Q12046	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	339	False	1
Q9C5G0	Arabidopsis thaliana	Viridiplantae	367	False	1
O14161	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	293	False	1
